id,language,category,slug,route,indexable,score,units,sourceCount,sourceHostCount,sectionCount,faqCount,verifiedAt,staleDays,generated,sourceFile,sourceHosts
se-ranking-vs-ubersuggest-ja,ja,seo-marketing,se-ranking-vs-ubersuggest,/ja/seo-marketing/se-ranking-vs-ubersuggest/,false,100,2287,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#se-ranking-vs-ubersuggest:ja,seranking.com|neilpatel.com|app.neilpatel.com
semrush-alternatives-ja,ja,seo-marketing,semrush-alternatives,/ja/seo-marketing/semrush-alternatives/,true,100,2554,8,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#semrush-alternatives:ja,semrush.com|ahrefs.com|seranking.com|mangools.com
semrush-for-small-business-ja,ja,seo-marketing,semrush-for-small-business,/ja/seo-marketing/semrush-for-small-business/,true,100,2522,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#semrush-for-small-business:ja,semrush.com|seranking.com|mangools.com
semrush-pricing-guide-ja,ja,seo-marketing,semrush-pricing-guide,/ja/seo-marketing/semrush-pricing-guide/,true,100,2314,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#semrush-pricing-guide:ja,semrush.com
semrush-vs-ahrefs,ja,seo-marketing,semrush-vs-ahrefs,/ja/seo-marketing/semrush-vs-ahrefs/,false,100,2397,4,3,7,3,2026-07-18,0,false,content/articles/ja/semrush-vs-ahrefs.json,semrush.com|ahrefs.com|help.ahrefs.com
semrush-vs-mangools-ja,ja,seo-marketing,semrush-vs-mangools,/ja/seo-marketing/semrush-vs-mangools/,false,100,2136,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#semrush-vs-mangools:ja,semrush.com|mangools.com
semrush-vs-se-ranking-ja,ja,seo-marketing,semrush-vs-se-ranking,/ja/seo-marketing/semrush-vs-se-ranking/,false,100,1982,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#semrush-vs-se-ranking:ja,semrush.com|seranking.com
semrush-vs-ubersuggest-ja,ja,seo-marketing,semrush-vs-ubersuggest,/ja/seo-marketing/semrush-vs-ubersuggest/,false,100,2273,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#semrush-vs-ubersuggest:ja,semrush.com|neilpatel.com|app.neilpatel.com
bigcommerce-review-ja,ja,website-builders,bigcommerce-review,/ja/website-builders/bigcommerce-review/,false,100,2067,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#bigcommerce-review:ja,bigcommerce.com
bigcommerce-vs-shopify-ja,ja,website-builders,bigcommerce-vs-shopify,/ja/website-builders/bigcommerce-vs-shopify/,false,100,2271,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#bigcommerce-vs-shopify:ja,bigcommerce.com|shopify.com|help.shopify.com
bigcommerce-vs-squarespace-ja,ja,website-builders,bigcommerce-vs-squarespace,/ja/website-builders/bigcommerce-vs-squarespace/,false,100,2368,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#bigcommerce-vs-squarespace:ja,bigcommerce.com|squarespace.com
duda-review-ja,ja,website-builders,duda-review,/ja/website-builders/duda-review/,false,100,2000,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#duda-review:ja,duda.co
duda-vs-framer-ja,ja,website-builders,duda-vs-framer,/ja/website-builders/duda-vs-framer/,false,100,2221,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#duda-vs-framer:ja,duda.co|framer.com
duda-vs-squarespace-ja,ja,website-builders,duda-vs-squarespace,/ja/website-builders/duda-vs-squarespace/,false,100,2217,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#duda-vs-squarespace:ja,duda.co|squarespace.com
duda-vs-webflow-ja,ja,website-builders,duda-vs-webflow,/ja/website-builders/duda-vs-webflow/,false,100,2173,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#duda-vs-webflow:ja,duda.co|webflow.com|help.webflow.com
duda-vs-wix-ja,ja,website-builders,duda-vs-wix,/ja/website-builders/duda-vs-wix/,false,100,2047,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#duda-vs-wix:ja,duda.co|wix.com
framer-review-ja,ja,website-builders,framer-review,/ja/website-builders/framer-review/,false,100,2091,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#framer-review:ja,framer.com
framer-vs-squarespace-ja,ja,website-builders,framer-vs-squarespace,/ja/website-builders/framer-vs-squarespace/,false,100,2315,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#framer-vs-squarespace:ja,framer.com|squarespace.com
framer-vs-webflow-ja,ja,website-builders,framer-vs-webflow,/ja/website-builders/framer-vs-webflow/,false,100,2257,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#framer-vs-webflow:ja,framer.com|webflow.com|help.webflow.com
framer-vs-wix-ja,ja,website-builders,framer-vs-wix,/ja/website-builders/framer-vs-wix/,false,100,2148,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#framer-vs-wix:ja,framer.com|wix.com
hostinger-website-builder-review-ja,ja,website-builders,hostinger-website-builder-review,/ja/website-builders/hostinger-website-builder-review/,true,100,2180,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#hostinger-website-builder-review:ja,hostinger.com
hostinger-website-builder-vs-squarespace-ja,ja,website-builders,hostinger-website-builder-vs-squarespace,/ja/website-builders/hostinger-website-builder-vs-squarespace/,false,100,2585,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#hostinger-website-builder-vs-squarespace:ja,hostinger.com|squarespace.com
hostinger-website-builder-vs-wix-ja,ja,website-builders,hostinger-website-builder-vs-wix,/ja/website-builders/hostinger-website-builder-vs-wix/,false,100,2420,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#hostinger-website-builder-vs-wix:ja,hostinger.com|wix.com
hostinger-website-builder-vs-wordpress-com-ja,ja,website-builders,hostinger-website-builder-vs-wordpress-com,/ja/website-builders/hostinger-website-builder-vs-wordpress-com/,false,100,2639,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#hostinger-website-builder-vs-wordpress-com:ja,hostinger.com|wordpress.com
shopify-alternatives-ja,ja,website-builders,shopify-alternatives,/ja/website-builders/shopify-alternatives/,true,100,2711,8,5,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#shopify-alternatives:ja,shopify.com|help.shopify.com|bigcommerce.com|woocommerce.com|squarespace.com
shopify-for-small-business-ja,ja,website-builders,shopify-for-small-business,/ja/website-builders/shopify-for-small-business/,true,100,2597,6,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#shopify-for-small-business:ja,shopify.com|help.shopify.com|woocommerce.com|squarespace.com
shopify-pricing-guide-ja,ja,website-builders,shopify-pricing-guide,/ja/website-builders/shopify-pricing-guide/,true,100,2318,2,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#shopify-pricing-guide:ja,shopify.com|help.shopify.com
shopify-vs-duda-ja,ja,website-builders,shopify-vs-duda,/ja/website-builders/shopify-vs-duda/,false,100,2135,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#shopify-vs-duda:ja,shopify.com|help.shopify.com|duda.co
shopify-vs-framer-ja,ja,website-builders,shopify-vs-framer,/ja/website-builders/shopify-vs-framer/,false,100,2249,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#shopify-vs-framer:ja,shopify.com|help.shopify.com|framer.com
shopify-vs-hostinger-website-builder-ja,ja,website-builders,shopify-vs-hostinger-website-builder,/ja/website-builders/shopify-vs-hostinger-website-builder/,true,100,2472,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#shopify-vs-hostinger-website-builder:ja,shopify.com|help.shopify.com|hostinger.com
shopify-vs-squarespace-ja,ja,website-builders,shopify-vs-squarespace,/ja/website-builders/shopify-vs-squarespace/,false,100,1997,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#shopify-vs-squarespace:ja,shopify.com|help.shopify.com|squarespace.com
shopify-vs-wix,ja,website-builders,shopify-vs-wix,/ja/website-builders/shopify-vs-wix/,false,100,2108,3,3,6,3,2026-07-18,0,false,content/articles/ja/shopify-vs-wix.json,shopify.com|wix.com|support.wix.com
shopify-vs-wordpress-com-ja,ja,website-builders,shopify-vs-wordpress-com,/ja/website-builders/shopify-vs-wordpress-com/,false,100,2339,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#shopify-vs-wordpress-com:ja,shopify.com|help.shopify.com|wordpress.com
squarespace-vs-woocommerce-ja,ja,website-builders,squarespace-vs-woocommerce,/ja/website-builders/squarespace-vs-woocommerce/,false,100,2434,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#squarespace-vs-woocommerce:ja,squarespace.com|woocommerce.com
webflow-vs-hostinger-website-builder-ja,ja,website-builders,webflow-vs-hostinger-website-builder,/ja/website-builders/webflow-vs-hostinger-website-builder/,false,100,2542,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#webflow-vs-hostinger-website-builder:ja,webflow.com|help.webflow.com|hostinger.com
webflow-vs-shopify-ja,ja,website-builders,webflow-vs-shopify,/ja/website-builders/webflow-vs-shopify/,false,100,2191,4,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#webflow-vs-shopify:ja,webflow.com|help.webflow.com|shopify.com|help.shopify.com
webflow-vs-squarespace-ja,ja,website-builders,webflow-vs-squarespace,/ja/website-builders/webflow-vs-squarespace/,false,100,2033,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#webflow-vs-squarespace:ja,webflow.com|help.webflow.com|squarespace.com
webflow-vs-wix-ja,ja,website-builders,webflow-vs-wix,/ja/website-builders/webflow-vs-wix/,false,100,1897,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#webflow-vs-wix:ja,webflow.com|help.webflow.com|wix.com
webflow-vs-woocommerce-ja,ja,website-builders,webflow-vs-woocommerce,/ja/website-builders/webflow-vs-woocommerce/,false,100,2391,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#webflow-vs-woocommerce:ja,webflow.com|help.webflow.com|woocommerce.com
wix-vs-bigcommerce-ja,ja,website-builders,wix-vs-bigcommerce,/ja/website-builders/wix-vs-bigcommerce/,false,100,2206,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wix-vs-bigcommerce:ja,wix.com|bigcommerce.com
wix-vs-squarespace,ja,website-builders,wix-vs-squarespace,/ja/website-builders/wix-vs-squarespace/,false,100,2119,4,3,6,3,2026-07-18,0,false,content/articles/ja/wix-vs-squarespace.json,wix.com|squarespace.com|support.squarespace.com
woocommerce-review-ja,ja,website-builders,woocommerce-review,/ja/website-builders/woocommerce-review/,false,100,2128,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#woocommerce-review:ja,woocommerce.com
woocommerce-vs-bigcommerce-ja,ja,website-builders,woocommerce-vs-bigcommerce,/ja/website-builders/woocommerce-vs-bigcommerce/,false,100,2474,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#woocommerce-vs-bigcommerce:ja,woocommerce.com|bigcommerce.com
woocommerce-vs-hostinger-website-builder-ja,ja,website-builders,woocommerce-vs-hostinger-website-builder,/ja/website-builders/woocommerce-vs-hostinger-website-builder/,false,100,2697,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#woocommerce-vs-hostinger-website-builder:ja,woocommerce.com|hostinger.com
woocommerce-vs-shopify-ja,ja,website-builders,woocommerce-vs-shopify,/ja/website-builders/woocommerce-vs-shopify/,false,100,2320,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#woocommerce-vs-shopify:ja,woocommerce.com|shopify.com|help.shopify.com
woocommerce-vs-wix-ja,ja,website-builders,woocommerce-vs-wix,/ja/website-builders/woocommerce-vs-wix/,false,100,2279,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#woocommerce-vs-wix:ja,woocommerce.com|wix.com
wordpress-com-vs-framer-ja,ja,website-builders,wordpress-com-vs-framer,/ja/website-builders/wordpress-com-vs-framer/,false,100,2413,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wordpress-com-vs-framer:ja,wordpress.com|framer.com
wordpress-com-vs-squarespace-ja,ja,website-builders,wordpress-com-vs-squarespace,/ja/website-builders/wordpress-com-vs-squarespace/,false,100,2366,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#wordpress-com-vs-squarespace:ja,wordpress.com|squarespace.com
wordpress-com-vs-webflow-ja,ja,website-builders,wordpress-com-vs-webflow,/ja/website-builders/wordpress-com-vs-webflow/,false,100,2333,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#wordpress-com-vs-webflow:ja,wordpress.com|webflow.com|help.webflow.com
wordpress-com-vs-wix-ja,ja,website-builders,wordpress-com-vs-wix,/ja/website-builders/wordpress-com-vs-wix/,false,100,2053,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#wordpress-com-vs-wix:ja,wordpress.com|wix.com
wordpress-com-vs-woocommerce-ja,ja,website-builders,wordpress-com-vs-woocommerce,/ja/website-builders/wordpress-com-vs-woocommerce/,false,100,2512,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wordpress-com-vs-woocommerce:ja,wordpress.com|woocommerce.com
wordpress-start-guide-ja,ja,website-builders,wordpress-start-guide,/ja/website-builders/wordpress-start-guide/,true,100,1212,2,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#wordpress-start-guide:ja,wordpress.org
